Year,Month,Day,Hour,Minute,Temperature,GHI,DNI
2019,1,1,0,0,23.8,0,0
2019,1,1,1,0,23.7,0,0
2019,1,1,2,0,23.5,0,0
2019,1,1,3,0,23.2,0,0
2019,1,1,4,0,23,0,0
2019,1,1,5,0,22.9,0,0
2019,1,1,6,0,23.1,0,0
2019,1,1,7,0,25.2,102,333
2019,1,1,8,0,27.7,330,659
2019,1,1,9,0,29.8,553,800
2019,1,1,10,0,31.7,736,880
2019,1,1,11,0,33.3,855,915
2019,1,1,12,0,34.6,902,926
2019,1,1,13,0,35.2,871,909
2019,1,1,14,0,35.3,767,878
2019,1,1,15,0,34.5,599,815
2019,1,1,16,0,33.5,383,692
2019,1,1,17,0,30.3,151,435
2019,1,1,18,0,28,0,0
2019,1,1,19,0,26.6,0,0
2019,1,1,20,0,25.7,0,0
2019,1,1,21,0,25.1,0,0
2019,1,1,22,0,24.5,0,0
2019,1,1,23,0,24.2,0,0
2019,1,2,0,0,24,0,0
2019,1,2,1,0,23.9,0,0
2019,1,2,2,0,23.7,0,0
2019,1,2,3,0,23.5,0,0
2019,1,2,4,0,23.1,0,0
2019,1,2,5,0,22.8,0,0
2019,1,2,6,0,22.9,0,0
2019,1,2,7,0,25.1,101,347
2019,1,2,8,0,27.7,330,659
2019,1,2,9,0,29.8,552,795
2019,1,2,10,0,31.7,731,851
2019,1,2,11,0,33.4,849,883
2019,1,2,12,0,34.8,895,893
2019,1,2,13,0,35.5,868,891
2019,1,2,14,0,35.4,766,861
2019,1,2,15,0,34.6,599,799
2019,1,2,16,0,33.3,384,677
2019,1,2,17,0,29.8,153,421
2019,1,2,18,0,27.5,0,0
2019,1,2,19,0,26.6,0,0
2019,1,2,20,0,25.9,0,0
2019,1,2,21,0,25.4,0,0
2019,1,2,22,0,25,0,0
2019,1,2,23,0,24.5,0,0
2019,1,3,0,0,24.2,0,0
2019,1,3,1,0,24,0,0
2019,1,3,2,0,23.8,0,0
2019,1,3,3,0,23.7,0,0
2019,1,3,4,0,23.7,0,0
2019,1,3,5,0,23.5,0,0
2019,1,3,6,0,23.8,0,0
2019,1,3,7,0,25.9,96,277
2019,1,3,8,0,28.4,321,616
2019,1,3,9,0,30.5,543,766
2019,1,3,10,0,32.5,724,847
2019,1,3,11,0,34.2,844,886
2019,1,3,12,0,35.5,893,902
2019,1,3,13,0,36.1,860,872
2019,1,3,14,0,35.9,759,842
2019,1,3,15,0,35,298,22
2019,1,3,16,0,33.3,379,642
2019,1,3,17,0,29.9,150,378
2019,1,3,18,0,27.9,0,0
2019,1,3,19,0,26.9,0,0
2019,1,3,20,0,26.1,0,0
2019,1,3,21,0,25.6,0,0
2019,1,3,22,0,25.1,0,0
2019,1,3,23,0,24.6,0,0
2019,1,4,0,0,24.2,0,0
2019,1,4,1,0,24,0,0
2019,1,4,2,0,24,0,0
2019,1,4,3,0,23.8,0,0
2019,1,4,4,0,23.6,0,0
2019,1,4,5,0,23.3,0,0
2019,1,4,6,0,23.7,0,0
2019,1,4,7,0,25.7,93,258
2019,1,4,8,0,28.4,317,599
2019,1,4,9,0,30.9,539,755
2019,1,4,10,0,33,713,802
2019,1,4,11,0,34.5,836,851
2019,1,4,12,0,35.6,886,873
2019,1,4,13,0,36.1,858,863
2019,1,4,14,0,36,759,836
2019,1,4,15,0,35.4,595,776
2019,1,4,16,0,34.2,383,657
2019,1,4,17,0,30.6,154,403
2019,1,4,18,0,28.4,0,0
2019,1,4,19,0,27.3,0,0
2019,1,4,20,0,26.5,0,0
2019,1,4,21,0,26.1,0,0
2019,1,4,22,0,25.7,0,0
2019,1,4,23,0,25.2,0,0
2019,1,5,0,0,24.8,0,0
2019,1,5,1,0,24.5,0,0
2019,1,5,2,0,24.3,0,0
2019,1,5,3,0,24.1,0,0
2019,1,5,4,0,24,0,0
2019,1,5,5,0,23.9,0,0
2019,1,5,6,0,24.4,0,0
2019,1,5,7,0,26.4,87,177
2019,1,5,8,0,28.7,307,517
2019,1,5,9,0,30.9,527,689
2019,1,5,10,0,32.8,452,89
2019,1,5,11,0,34.2,832,832
2019,1,5,12,0,35.2,621,161
2019,1,5,13,0,35.5,854,839
2019,1,5,14,0,35.2,494,105
2019,1,5,15,0,34.1,333,44
2019,1,5,16,0,32.4,374,574
2019,1,5,17,0,29.1,148,297
2019,1,5,18,0,27.4,0,0
2019,1,5,19,0,26.6,0,0
2019,1,5,20,0,26.1,0,0
2019,1,5,21,0,25.8,0,0
2019,1,5,22,0,25.5,0,0
2019,1,5,23,0,25.3,0,0
2019,1,6,0,0,25.1,0,0
2019,1,6,1,0,24.8,0,0
2019,1,6,2,0,24.7,0,0
2019,1,6,3,0,24.5,0,0
2019,1,6,4,0,24.4,0,0
2019,1,6,5,0,24.2,0,0
2019,1,6,6,0,24.4,0,0
2019,1,6,7,0,26,81,115
2019,1,6,8,0,28.3,189,12
2019,1,6,9,0,30.3,509,585
2019,1,6,10,0,32.3,699,742
2019,1,6,11,0,33.6,822,799
2019,1,6,12,0,34.4,227,0
2019,1,6,13,0,34.7,400,15
2019,1,6,14,0,34.1,518,123
2019,1,6,15,0,32.9,584,701
2019,1,6,16,0,31.3,269,56
2019,1,6,17,0,28.8,125,27
2019,1,6,18,0,27.3,0,0
2019,1,6,19,0,26.5,0,0
2019,1,6,20,0,26,0,0
2019,1,6,21,0,25.7,0,0
2019,1,6,22,0,25.4,0,0
2019,1,6,23,0,25.1,0,0
2019,1,7,0,0,24.8,0,0
2019,1,7,1,0,24.6,0,0
2019,1,7,2,0,24.5,0,0
2019,1,7,3,0,24.4,0,0
2019,1,7,4,0,24.3,0,0
2019,1,7,5,0,24.2,0,0
2019,1,7,6,0,24.4,0,0
2019,1,7,7,0,25.8,78,103
2019,1,7,8,0,28,289,392
2019,1,7,9,0,29.3,505,566
2019,1,7,10,0,31,619,394
2019,1,7,11,0,32.4,391,39
2019,1,7,12,0,33.1,846,691
2019,1,7,13,0,33.3,822,691
2019,1,7,14,0,32.8,488,143
2019,1,7,15,0,31.7,384,107
2019,1,7,16,0,30.2,288,113
2019,1,7,17,0,28.1,119,18
2019,1,7,18,0,26.9,0,0
2019,1,7,19,0,26.4,0,0
2019,1,7,20,0,25.9,0,0
2019,1,7,21,0,25.6,0,0
2019,1,7,22,0,25.4,0,0
2019,1,7,23,0,25.1,0,0
2019,1,8,0,0,24.9,0,0
2019,1,8,1,0,24.8,0,0
2019,1,8,2,0,24.6,0,0
2019,1,8,3,0,24.5,0,0
2019,1,8,4,0,24.3,0,0
2019,1,8,5,0,24.1,0,0
2019,1,8,6,0,24.3,0,0
2019,1,8,7,0,25.7,75,77
2019,1,8,8,0,27.1,285,350
2019,1,8,9,0,28.8,499,528
2019,1,8,10,0,30.6,684,665
2019,1,8,11,0,32.1,431,35
2019,1,8,12,0,33,864,773
2019,1,8,13,0,33.1,840,770
2019,1,8,14,0,32.6,743,735
2019,1,8,15,0,31.4,286,13
2019,1,8,16,0,29.8,371,513
2019,1,8,17,0,27.7,149,253
2019,1,8,18,0,26.4,0,0
2019,1,8,19,0,25.7,0,0
2019,1,8,20,0,25.4,0,0
2019,1,8,21,0,25.1,0,0
2019,1,8,22,0,24.8,0,0
2019,1,8,23,0,24.5,0,0
2019,1,9,0,0,24.2,0,0
2019,1,9,1,0,23.9,0,0
2019,1,9,2,0,23.7,0,0
2019,1,9,3,0,23.5,0,0
2019,1,9,4,0,23.4,0,0
2019,1,9,5,0,23.3,0,0
2019,1,9,6,0,23.6,0,0
2019,1,9,7,0,25,82,155
2019,1,9,8,0,26.9,296,468
2019,1,9,9,0,28.9,403,138
2019,1,9,10,0,30.6,356,46
2019,1,9,11,0,31.7,296,9
2019,1,9,12,0,32,637,157
2019,1,9,13,0,31.8,461,45
2019,1,9,14,0,31.3,604,327
2019,1,9,15,0,30.1,329,61
2019,1,9,16,0,28.7,303,101
2019,1,9,17,0,27,111,6
2019,1,9,18,0,25.8,0,0
2019,1,9,19,0,25.1,0,0
2019,1,9,20,0,24.6,0,0
2019,1,9,21,0,24.3,0,0
2019,1,9,22,0,24,0,0
2019,1,9,23,0,23.7,0,0
2019,1,10,0,0,23.5,0,0
2019,1,10,1,0,23.4,0,0
2019,1,10,2,0,23.2,0,0
2019,1,10,3,0,23.1,0,0
2019,1,10,4,0,23,0,0
2019,1,10,5,0,22.8,0,0
2019,1,10,6,0,23.2,0,0
2019,1,10,7,0,24.9,87,239
2019,1,10,8,0,26.6,83,0
2019,1,10,9,0,28.4,535,741
2019,1,10,10,0,30,294,3
2019,1,10,11,0,31,844,864
2019,1,10,12,0,31.7,897,882
2019,1,10,13,0,31.8,842,616
2019,1,10,14,0,31.4,416,51
2019,1,10,15,0,30.5,610,775
2019,1,10,16,0,28.6,398,663
2019,1,10,17,0,26.2,168,426
2019,1,10,18,0,24.6,0,0
2019,1,10,19,0,23.9,0,0
2019,1,10,20,0,23.5,0,0
2019,1,10,21,0,23.2,0,0
2019,1,10,22,0,22.8,0,0
2019,1,10,23,0,22.5,0,0
2019,1,11,0,0,22.2,0,0
2019,1,11,1,0,22,0,0
2019,1,11,2,0,21.8,0,0
2019,1,11,3,0,21.7,0,0
2019,1,11,4,0,21.6,0,0
2019,1,11,5,0,21.6,0,0
2019,1,11,6,0,22,0,0
2019,1,11,7,0,23.8,92,321
2019,1,11,8,0,25.8,319,644
2019,1,11,9,0,27.9,544,784
2019,1,11,10,0,29.8,720,818
2019,1,11,11,0,31.2,845,859
2019,1,11,12,0,32.2,899,878
2019,1,11,13,0,32.6,879,884
2019,1,11,14,0,32.3,780,856
2019,1,11,15,0,31.5,617,799
2019,1,11,16,0,29.9,405,687
2019,1,11,17,0,27.2,172,452
2019,1,11,18,0,25.4,0,0
2019,1,11,19,0,24.6,0,0
2019,1,11,20,0,24.2,0,0
2019,1,11,21,0,23.7,0,0
2019,1,11,22,0,23.4,0,0
2019,1,11,23,0,23.1,0,0
2019,1,12,0,0,22.9,0,0
2019,1,12,1,0,22.6,0,0
2019,1,12,2,0,22.4,0,0
2019,1,12,3,0,22.3,0,0
2019,1,12,4,0,22.3,0,0
2019,1,12,5,0,22.5,0,0
2019,1,12,6,0,22.8,0,0
2019,1,12,7,0,24.8,84,213
2019,1,12,8,0,26.9,306,544
2019,1,12,9,0,29.1,528,695
2019,1,12,10,0,30.9,716,803
2019,1,12,11,0,32.2,843,852
2019,1,12,12,0,33,896,867
2019,1,12,13,0,33.3,870,851
2019,1,12,14,0,32.8,772,820
2019,1,12,15,0,32,610,759
2019,1,12,16,0,30.7,398,636
2019,1,12,17,0,28.1,168,397
2019,1,12,18,0,26.5,0,0
2019,1,12,19,0,25.6,0,0
2019,1,12,20,0,25.1,0,0
2019,1,12,21,0,24.7,0,0
2019,1,12,22,0,24.3,0,0
2019,1,12,23,0,24,0,0
2019,1,13,0,0,23.8,0,0
2019,1,13,1,0,23.4,0,0
2019,1,13,2,0,23.1,0,0
2019,1,13,3,0,23,0,0
2019,1,13,4,0,22.8,0,0
2019,1,13,5,0,22.7,0,0
2019,1,13,6,0,23.1,0,0
2019,1,13,7,0,25.2,83,210
2019,1,13,8,0,27.6,304,543
2019,1,13,9,0,29.7,527,702
2019,1,13,10,0,31.5,710,779
2019,1,13,11,0,33,835,818
2019,1,13,12,0,33.9,864,602
2019,1,13,13,0,34.1,863,817
2019,1,13,14,0,33.7,764,777
2019,1,13,15,0,32.6,601,699
2019,1,13,16,0,30.8,390,564
2019,1,13,17,0,28.2,164,316
2019,1,13,18,0,26.5,0,0
2019,1,13,19,0,25.8,0,0
2019,1,13,20,0,25.2,0,0
2019,1,13,21,0,24.8,0,0
2019,1,13,22,0,24.4,0,0
2019,1,13,23,0,24,0,0
2019,1,14,0,0,23.8,0,0
2019,1,14,1,0,23.5,0,0
2019,1,14,2,0,23.3,0,0
2019,1,14,3,0,23.1,0,0
2019,1,14,4,0,23.1,0,0
2019,1,14,5,0,23,0,0
2019,1,14,6,0,23.2,0,0
2019,1,14,7,0,25.4,79,177
2019,1,14,8,0,27.7,301,521
2019,1,14,9,0,29.7,526,692
2019,1,14,10,0,31.6,717,802
2019,1,14,11,0,33.2,845,850
2019,1,14,12,0,34.2,900,869
2019,1,14,13,0,34.6,869,829
2019,1,14,14,0,34.3,595,201
2019,1,14,15,0,33.1,434,108
2019,1,14,16,0,31.3,398,601
2019,1,14,17,0,28.4,169,359
2019,1,14,18,0,26.6,0,0
2019,1,14,19,0,25.8,0,0
2019,1,14,20,0,25.3,0,0
2019,1,14,21,0,24.6,0,0
2019,1,14,22,0,24.2,0,0
2019,1,14,23,0,23.9,0,0
2019,1,15,0,0,23.8,0,0
2019,1,15,1,0,23.6,0,0
2019,1,15,2,0,23.3,0,0
2019,1,15,3,0,23.1,0,0
2019,1,15,4,0,23,0,0
2019,1,15,5,0,23.1,0,0
2019,1,15,6,0,23.6,0,0
2019,1,15,7,0,25.7,78,154
2019,1,15,8,0,28.1,295,481
2019,1,15,9,0,30.2,517,651
2019,1,15,10,0,32,710,778
2019,1,15,11,0,33.5,835,818
2019,1,15,12,0,34.5,888,829
2019,1,15,13,0,34.9,865,814
2019,1,15,14,0,34.6,766,771
2019,1,15,15,0,33.5,330,31
2019,1,15,16,0,31.6,277,48
2019,1,15,17,0,28.8,166,313
2019,1,15,18,0,27.1,0,0
2019,1,15,19,0,26.2,0,0
2019,1,15,20,0,25.5,0,0
2019,1,15,21,0,25,0,0
2019,1,15,22,0,24.5,0,0
2019,1,15,23,0,24.1,0,0
2019,1,16,0,0,23.8,0,0
2019,1,16,1,0,23.6,0,0
2019,1,16,2,0,23.5,0,0
2019,1,16,3,0,23.3,0,0
2019,1,16,4,0,23.2,0,0
2019,1,16,5,0,23,0,0
2019,1,16,6,0,23.4,0,0
2019,1,16,7,0,25.6,77,156
2019,1,16,8,0,28,295,483
2019,1,16,9,0,30.1,518,651
2019,1,16,10,0,32,702,734
2019,1,16,11,0,33.5,829,783
2019,1,16,12,0,34.6,884,802
2019,1,16,13,0,35.1,859,778
2019,1,16,14,0,34.8,763,741
2019,1,16,15,0,33.9,602,670
2019,1,16,16,0,31.9,55,0
2019,1,16,17,0,28.7,168,307
2019,1,16,18,0,26.8,0,0
2019,1,16,19,0,26,0,0
2019,1,16,20,0,25.4,0,0
2019,1,16,21,0,25,0,0
2019,1,16,22,0,24.6,0,0
2019,1,16,23,0,24.4,0,0
2019,1,17,0,0,24.1,0,0
2019,1,17,1,0,23.9,0,0
2019,1,17,2,0,23.7,0,0
2019,1,17,3,0,23.6,0,0
2019,1,17,4,0,23.4,0,0
2019,1,17,5,0,23.3,0,0
2019,1,17,6,0,23.7,0,0
2019,1,17,7,0,25.5,74,113
2019,1,17,8,0,27.9,289,424
2019,1,17,9,0,30.2,511,600
2019,1,17,10,0,32.1,710,765
2019,1,17,11,0,33.6,840,821
2019,1,17,12,0,34.5,897,844
2019,1,17,13,0,34.9,872,816
2019,1,17,14,0,34.7,775,781
2019,1,17,15,0,33.8,612,708
2019,1,17,16,0,31.9,402,578
2019,1,17,17,0,29.1,173,333
2019,1,17,18,0,27.1,0,0
2019,1,17,19,0,26.2,0,0
2019,1,17,20,0,25.7,0,0
2019,1,17,21,0,25.2,0,0
2019,1,17,22,0,24.9,0,0
2019,1,17,23,0,24.5,0,0
2019,1,18,0,0,24.2,0,0
2019,1,18,1,0,24,0,0
2019,1,18,2,0,23.8,0,0
2019,1,18,3,0,23.7,0,0
2019,1,18,4,0,23.6,0,0
2019,1,18,5,0,23.6,0,0
2019,1,18,6,0,24,0,0
2019,1,18,7,0,25.7,73,103
2019,1,18,8,0,28.2,92,0
2019,1,18,9,0,30.5,510,597
2019,1,18,10,0,32.2,689,650
2019,1,18,11,0,33.5,817,711
2019,1,18,12,0,34.4,845,476
2019,1,18,13,0,34.9,857,744
2019,1,18,14,0,34.8,763,711
2019,1,18,15,0,34,604,651
2019,1,18,16,0,32.4,398,531
2019,1,18,17,0,29.5,171,299
2019,1,18,18,0,27.6,0,0
2019,1,18,19,0,26.7,0,0
2019,1,18,20,0,26.2,0,0
2019,1,18,21,0,25.6,0,0
2019,1,18,22,0,25.2,0,0
2019,1,18,23,0,24.7,0,0
2019,1,19,0,0,24.4,0,0
2019,1,19,1,0,24.2,0,0
2019,1,19,2,0,23.9,0,0
2019,1,19,3,0,23.8,0,0
2019,1,19,4,0,23.6,0,0
2019,1,19,5,0,23.6,0,0
2019,1,19,6,0,24,0,0
2019,1,19,7,0,26,76,139
2019,1,19,8,0,28.5,294,474
2019,1,19,9,0,30.8,517,648
2019,1,19,10,0,32.5,712,779
2019,1,19,11,0,34.1,840,824
2019,1,19,12,0,35.2,896,838
2019,1,19,13,0,35.7,870,805
2019,1,19,14,0,35.7,775,771
2019,1,19,15,0,34.9,615,704
2019,1,19,16,0,33.4,404,578
2019,1,19,17,0,30.2,175,337
2019,1,19,18,0,28.3,0,0
2019,1,19,19,0,27.2,0,0
2019,1,19,20,0,26.6,0,0
2019,1,19,21,0,26,0,0
2019,1,19,22,0,25.5,0,0
2019,1,19,23,0,25.2,0,0
2019,1,20,0,0,24.9,0,0
2019,1,20,1,0,24.6,0,0
2019,1,20,2,0,24.4,0,0
2019,1,20,3,0,24.3,0,0
2019,1,20,4,0,24.2,0,0
2019,1,20,5,0,24.1,0,0
2019,1,20,6,0,24.5,0,0
2019,1,20,7,0,26.6,75,136
2019,1,20,8,0,29.4,297,498
2019,1,20,9,0,31.6,525,680
2019,1,20,10,0,33.4,712,762
2019,1,20,11,0,34.9,384,8
2019,1,20,12,0,35.8,512,68
2019,1,20,13,0,36.1,868,777
2019,1,20,14,0,35.4,772,738
2019,1,20,15,0,34.5,611,664
2019,1,20,16,0,32.4,402,531
2019,1,20,17,0,29.5,174,285
2019,1,20,18,0,27.5,0,0
2019,1,20,19,0,26.7,0,0
2019,1,20,20,0,26,0,0
2019,1,20,21,0,25.6,0,0
2019,1,20,22,0,25.3,0,0
2019,1,20,23,0,24.9,0,0
2019,1,21,0,0,24.6,0,0
2019,1,21,1,0,24.3,0,0
2019,1,21,2,0,24.2,0,0
2019,1,21,3,0,24.2,0,0
2019,1,21,4,0,24.1,0,0
2019,1,21,5,0,24,0,0
2019,1,21,6,0,24.2,0,0
2019,1,21,7,0,25.9,56,0
2019,1,21,8,0,28.4,287,412
2019,1,21,9,0,30.6,435,278
2019,1,21,10,0,32.4,697,684
2019,1,21,11,0,33.7,827,745
2019,1,21,12,0,34.7,886,773
2019,1,21,13,0,35.2,398,7
2019,1,21,14,0,35.2,664,385
2019,1,21,15,0,34.5,453,177
2019,1,21,16,0,33,275,34
2019,1,21,17,0,30,152,41
2019,1,21,18,0,28.2,0,0
2019,1,21,19,0,27.1,0,0
2019,1,21,20,0,26.3,0,0
2019,1,21,21,0,25.7,0,0
2019,1,21,22,0,25.1,0,0
2019,1,21,23,0,24.7,0,0
2019,1,22,0,0,24.4,0,0
2019,1,22,1,0,24.1,0,0
2019,1,22,2,0,23.8,0,0
2019,1,22,3,0,23.7,0,0
2019,1,22,4,0,23.6,0,0
2019,1,22,5,0,23.6,0,0
2019,1,22,6,0,24.1,0,0
2019,1,22,7,0,26.1,72,110
2019,1,22,8,0,28.7,293,453
2019,1,22,9,0,30.9,522,647
2019,1,22,10,0,32.7,711,738
2019,1,22,11,0,34.3,843,794
2019,1,22,12,0,35.4,566,112
2019,1,22,13,0,36.1,888,826
2019,1,22,14,0,36.2,796,805
2019,1,22,15,0,35.5,634,746
2019,1,22,16,0,33.9,423,636
2019,1,22,17,0,30.6,188,409
2019,1,22,18,0,28.4,0,0
2019,1,22,19,0,27.4,0,0
2019,1,22,20,0,26.6,0,0
2019,1,22,21,0,26.1,0,0
2019,1,22,22,0,25.5,0,0
2019,1,22,23,0,25,0,0
2019,1,23,0,0,24.5,0,0
2019,1,23,1,0,24.2,0,0
2019,1,23,2,0,23.9,0,0
2019,1,23,3,0,23.7,0,0
2019,1,23,4,0,23.4,0,0
2019,1,23,5,0,23.1,0,0
2019,1,23,6,0,23.4,0,0
2019,1,23,7,0,25.7,82,240
2019,1,23,8,0,28.4,306,564
2019,1,23,9,0,30.5,531,705
2019,1,23,10,0,32.5,723,798
2019,1,23,11,0,34.2,854,844
2019,1,23,12,0,35.4,914,866
2019,1,23,13,0,36.3,894,856
2019,1,23,14,0,36.6,801,834
2019,1,23,15,0,35.9,641,783
2019,1,23,16,0,34.3,428,671
2019,1,23,17,0,31,191,437
2019,1,23,18,0,29.1,9,10
2019,1,23,19,0,27.6,0,0
2019,1,23,20,0,26.8,0,0
2019,1,23,21,0,26.3,0,0
2019,1,23,22,0,25.9,0,0
2019,1,23,23,0,25.7,0,0
2019,1,24,0,0,25.6,0,0
2019,1,24,1,0,25.4,0,0
2019,1,24,2,0,25.1,0,0
2019,1,24,3,0,24.8,0,0
2019,1,24,4,0,24.5,0,0
2019,1,24,5,0,24.2,0,0
2019,1,24,6,0,24.5,0,0
2019,1,24,7,0,27.1,79,225
2019,1,24,8,0,29.6,304,562
2019,1,24,9,0,31.9,532,714
2019,1,24,10,0,33.9,720,786
2019,1,24,11,0,35.7,849,825
2019,1,24,12,0,36.8,906,838
2019,1,24,13,0,37.1,884,810
2019,1,24,14,0,36.6,615,199
2019,1,24,15,0,35.4,624,694
2019,1,24,16,0,33.4,413,563
2019,1,24,17,0,30.4,182,323
2019,1,24,18,0,28.2,6,2
2019,1,24,19,0,27.2,0,0
2019,1,24,20,0,26.5,0,0
2019,1,24,21,0,26.1,0,0
2019,1,24,22,0,25.8,0,0
2019,1,24,23,0,25.5,0,0
2019,1,25,0,0,25.2,0,0
2019,1,25,1,0,25,0,0
2019,1,25,2,0,24.7,0,0
2019,1,25,3,0,24.5,0,0
2019,1,25,4,0,24.3,0,0
2019,1,25,5,0,24.2,0,0
2019,1,25,6,0,24.6,0,0
2019,1,25,7,0,26.5,73,119
2019,1,25,8,0,29.1,294,467
2019,1,25,9,0,31.7,427,285
2019,1,25,10,0,33.6,603,361
2019,1,25,11,0,35.1,778,569
2019,1,25,12,0,36.2,760,426
2019,1,25,13,0,36.7,789,495
2019,1,25,14,0,36.5,515,167
2019,1,25,15,0,35.6,127,1
2019,1,25,16,0,33.8,267,75
2019,1,25,17,0,30.8,145,42
2019,1,25,18,0,28.5,6,1
2019,1,25,19,0,27.6,0,0
2019,1,25,20,0,26.8,0,0
2019,1,25,21,0,26.4,0,0
2019,1,25,22,0,26,0,0
2019,1,25,23,0,25.7,0,0
2019,1,26,0,0,25.2,0,0
2019,1,26,1,0,24.9,0,0
2019,1,26,2,0,24.6,0,0
2019,1,26,3,0,24.4,0,0
2019,1,26,4,0,24.2,0,0
2019,1,26,5,0,24,0,0
2019,1,26,6,0,24.3,0,0
2019,1,26,7,0,26.4,72,100
2019,1,26,8,0,28.7,293,442
2019,1,26,9,0,31.3,523,641
2019,1,26,10,0,33.5,727,799
2019,1,26,11,0,35.1,860,846
2019,1,26,12,0,36.4,920,865
2019,1,26,13,0,36.9,892,815
2019,1,26,14,0,36.7,797,780
2019,1,26,15,0,35.7,276,3
2019,1,26,16,0,33.7,418,563
2019,1,26,17,0,30.4,186,314
2019,1,26,18,0,28.3,6,1
2019,1,26,19,0,27,0,0
2019,1,26,20,0,26.4,0,0
2019,1,26,21,0,25.9,0,0
2019,1,26,22,0,25.5,0,0
2019,1,26,23,0,25.1,0,0
2019,1,27,0,0,24.8,0,0
2019,1,27,1,0,24.5,0,0
2019,1,27,2,0,24.2,0,0
2019,1,27,3,0,24,0,0
2019,1,27,4,0,23.9,0,0
2019,1,27,5,0,23.7,0,0
2019,1,27,6,0,24.1,0,0
2019,1,27,7,0,26.1,73,113
2019,1,27,8,0,28.7,59,0
2019,1,27,9,0,30.7,519,623
2019,1,27,10,0,32,632,270
2019,1,27,11,0,33.6,661,171
2019,1,27,12,0,34.9,631,122
2019,1,27,13,0,35.5,594,102
2019,1,27,14,0,35.5,257,0
2019,1,27,15,0,34.7,612,580
2019,1,27,16,0,33.1,115,0
2019,1,27,17,0,30,180,248
2019,1,27,18,0,27.8,6,1
2019,1,27,19,0,26.8,0,0
2019,1,27,20,0,26.1,0,0
2019,1,27,21,0,25.6,0,0
2019,1,27,22,0,25.3,0,0
2019,1,27,23,0,25.1,0,0
2019,1,28,0,0,25.1,0,0
2019,1,28,1,0,25.1,0,0
2019,1,28,2,0,25,0,0
2019,1,28,3,0,24.9,0,0
2019,1,28,4,0,24.8,0,0
2019,1,28,5,0,24.7,0,0
2019,1,28,6,0,24.9,0,0
2019,1,28,7,0,26.3,70,88
2019,1,28,8,0,28.4,287,383
2019,1,28,9,0,30.4,225,2
2019,1,28,10,0,32,228,0
2019,1,28,11,0,33.2,503,65
2019,1,28,12,0,33.7,315,1
2019,1,28,13,0,33.4,869,700
2019,1,28,14,0,33,775,661
2019,1,28,15,0,31.9,615,584
2019,1,28,16,0,30.3,407,448
2019,1,28,17,0,28.3,181,226
2019,1,28,18,0,26.6,5,0
2019,1,28,19,0,25.8,0,0
2019,1,28,20,0,25.4,0,0
2019,1,28,21,0,25.1,0,0
2019,1,28,22,0,25,0,0
2019,1,28,23,0,24.9,0,0
2019,1,29,0,0,24.8,0,0
2019,1,29,1,0,24.7,0,0
2019,1,29,2,0,24.5,0,0
2019,1,29,3,0,24.3,0,0
2019,1,29,4,0,24,0,0
2019,1,29,5,0,23.8,0,0
2019,1,29,6,0,24.2,0,0
2019,1,29,7,0,26.4,75,141
2019,1,29,8,0,28.7,298,486
2019,1,29,9,0,31.2,528,661
2019,1,29,10,0,33.3,719,744
2019,1,29,11,0,34.8,854,799
2019,1,29,12,0,35.7,915,820
2019,1,29,13,0,35.9,438,18
2019,1,29,14,0,35.3,480,81
2019,1,29,15,0,33.7,631,655
2019,1,29,16,0,31.4,418,512
2019,1,29,17,0,28.7,188,283
2019,1,29,18,0,26.8,8,2
2019,1,29,19,0,25.9,0,0
2019,1,29,20,0,25.5,0,0
2019,1,29,21,0,25.2,0,0
2019,1,29,22,0,25,0,0
2019,1,29,23,0,24.7,0,0
2019,1,30,0,0,24.4,0,0
2019,1,30,1,0,24,0,0
2019,1,30,2,0,23.7,0,0
2019,1,30,3,0,23.4,0,0
2019,1,30,4,0,23.4,0,0
2019,1,30,5,0,23.2,0,0
2019,1,30,6,0,23.5,0,0
2019,1,30,7,0,25.2,75,122
2019,1,30,8,0,27.2,296,445
2019,1,30,9,0,29.4,527,630
2019,1,30,10,0,31.5,429,72
2019,1,30,11,0,32.9,668,217
2019,1,30,12,0,33.6,650,162
2019,1,30,13,0,33.8,903,820
2019,1,30,14,0,33.3,486,88
2019,1,30,15,0,32.3,646,725
2019,1,30,16,0,30.7,433,605
2019,1,30,17,0,28.5,198,383
2019,1,30,18,0,26.7,11,9
2019,1,30,19,0,25.7,0,0
2019,1,30,20,0,25.1,0,0
2019,1,30,21,0,24.9,0,0
2019,1,30,22,0,24.7,0,0
2019,1,30,23,0,24.3,0,0
2019,1,31,0,0,24.2,0,0
2019,1,31,1,0,24,0,0
2019,1,31,2,0,23.8,0,0
2019,1,31,3,0,23.6,0,0
2019,1,31,4,0,23.4,0,0
2019,1,31,5,0,23.3,0,0
2019,1,31,6,0,23.7,0,0
2019,1,31,7,0,25.7,73,111
2019,1,31,8,0,28,292,421
2019,1,31,9,0,30.3,519,591
2019,1,31,10,0,32,724,759
2019,1,31,11,0,33.3,840,587
2019,1,31,12,0,33.8,920,834
2019,1,31,13,0,34,261,0
2019,1,31,14,0,33.5,387,14
2019,1,31,15,0,32.6,643,713
2019,1,31,16,0,31.2,430,586
2019,1,31,17,0,28.9,195,347
2019,1,31,18,0,27.2,10,4
2019,1,31,19,0,26.3,0,0
2019,1,31,20,0,25.7,0,0
2019,1,31,21,0,25.3,0,0
